ano;justica;sigla;dsc_tribunal;uf_sede;uf_abrangida;seq_orgao;gt;pib;h1;ag;ag2;agdda;ai2;ap1;apublic;apublic2;arq;arqdisp;arqjg;arqncrim;arqncrimjg;arqntutil;arqtutil;cc1;cc2;ccadm;ccjud;ccstm;cctrje1;cejusc;cn;cn2;cnc1;cnccrim1;cnccrimje;cnce;cnce1;cnce2;cncf;cncf1;cncf2;cncm;cncm1;cncm2;cncncrim1;cncncrimje;cncrim;cncrim2;cncrimtr;cnelet;cnelet1;cnelet2;cneletje;cneletstm;cnelettr;cnelettru;cnextfisc1;cnextje;cnextnfisc1;cnncrim;cnncrim2;cnncrimtr;cno;cno2;cnocrim;cnocrim2;cnocrimtr;cnoncrim;cnoncrim2;cnoncrimtr;cnostm;cnpe;cnpe1;cnpe2;cnpf;cnpf1;cnpf2;cnpm;cnpm1;cnpm2;cnr;cnr2;cnrcrim;cnrcrim2;cnrcrimtr;cnrncrim;cnrncrim2;cnrncrimtr;cnrstm;cnstm;cntru;comp;cp;cp2;cpc1;cpccrim1;cpccrimje;cpce;cpce1;cpce2;cpcf;cpcf1;cpcf2;cpcm;cpcm1;cpcm2;cpcncrim1;cpcncrimje;cpcrim;cpcrim2;cpcrimtr;cpextfisc1;cpextje;cpextnfisc1;cpncrim;cpncrim2;cpncrimtr;cppe;cppe1;cppe2;cppf;cppf1;cppf2;cppm;cppm1;cppm2;cpstm;cptru;da2;dben;dbena1;dbena2;dbenaadm;dbenajud;dbenatrje1;dbeni;dbs;dcc;dcc1;dcc2;dccadm;dccjud;dcctrje1;dct;dda;dec;dec2;deccrim;deccrim2;deccrimtr;dech;dech2;dechtr;decncrim;decncrim2;decncrimtr;decstm;dectru;deimpje;dem;demono;demono2;denc;depjud;deprecp;depub;depub2;dere;derext1;derextje;derint;derint2;derintstm;derinttr;dest;dfc;dfc1;dfc2;dfcadm;dfcjud;dfctrje1;dhes;dhet;dinf1;dinf2;dinf3;dip;dip1;dip2;dipadm;dipjud;diptrje1;dk;dmag;dpco;dpe;dpea;dpea1;dpea2;dpeaadm;dpeajud;dpeatrje1;dpei;dpiext;dpj;dplei;dpreqext;dpsva;drem;dserv;dter;ed;ed2;el;emb;exejud1;exejudcrim1;exejudcrimnpl1;exejudcrimnplje;exejudcrimpl1;exejudje;exejudncrim1;exejudncrimje;exejudp1;exejudpcrim1;exejudpcrimnpl1;exejudpcrimnplje;exejudpcrimpl1;exejudpje;exejudpncrim1;exejudpncrimje;exesusfisc1;exesusje;exesusnfisc1;fc1;fc2;fcadm;fcjud;fcstm;fctrje1;incex1;incexfisc1;incexj1;incexje;incexjfisc1;incexjje;incexjnfisc1;incexnfisc1;incexp1;incexpfisc1;incexpje;incexpnfisc1;isupje;jeci;jecrim;jecum;jefaz;jg;mag;mag1;mag2;magaj1;magajje;magajtr;mage1;mage2;mageje;magesub;magesub2;magetr;magin;magin1;maginstm;magp1;magp2;magpacje1;magpactr1;magpactrje;magpae1;magpaeje;magpaetr;magpsub2;magsj;magsj2;magsjstm;magstm;magtru;mcdispurna;mcutilurna;me;mldisparq;mlutilarq;mtotal;mutil;mutil1;mutil2;mutilstm;nucleo;odc;odp;ok;ooc;r;ref;rert;ricm;rint;rint2;rintc1;rintcj1;rintcje;rintcjje;rintcp1;rintcpje;rintj;rintj2;rintjstm;rintjtr;rintp;rintp2;rintpstm;rintptr;rintstm;rinttr;rir;rjag1;rjai1;rjai2;rjap1;rjesp2;rjext2;rjexttr;rjinje;rjje;rjro1;rjro2;rjrops1;rjrr2;rorops1;rpag1;rpai1;rpai2;rpap1;rpesp2;rpext2;rpexttr;rpinje;rpje;rprev;rpro1;rpro2;rprops1;rprr2;rsup;rsup1;rsup2;rsupje;rsupstm;sajud;sajud1;sajud2;sajudacje1;sajudae1;sajudaeje;sajudstm;sajudtr;sajudtru;sentc1;sentccrim1;sentccrimje;sentch1;sentchje;sentcncrim1;sentcncrimje;sentex1;sentexh1;sentexhje;sentextfisc1;sentextje;sentextnfisc1;senth1;sentjud1;sentjudcrim1;sentjudcrimnpl1;sentjudcrimnplje;sentjudcrimpl1;sentjudje;sentjudncrim1;sentjudncrimje;serec1;sereex1;serinc1;serint1;serintje;servin;servin1;servinstm;sus;sus1;sus2;susc1;suscje;susexfisc1;susexje;susexnfisc1;susrg;susrg1;susrg2;susrgje;susrgstm;susrgtr;susrr;susrr1;susrr2;susrrje;susrrtr;susstm;sustr;tamj1;tamjje;tamjtr;tas1;tas2;tasacje1;tasadm;tasae1;tasaeje;tasjud;tasstm;tastr;tastru;tbaix;tbaix2;tbaixc1;tbaixccrim1;tbaixccrimje;tbaixcncrim1;tbaixcncrimje;tbaixcrim;tbaixcrim2;tbaixcrimtr;tbaixex1;tbaixextfisc1;tbaixextje;tbaixextnfisc1;tbaixjud1;tbaixjudcrim1;tbaixjudcrimnpl1;tbaixjudcrimnplje;tbaixjudcrimpl1;tbaixjudje;tbaixjudncrim1;tbaixjudncrimje;tbaixncrim;tbaixncrim2;tbaixncrimtr;tbaixstm;tbaixtru;tcc;tcefet;tfauxc;tfauxc1;tfauxc2;tfauxe;tfauxe1;tfauxe2;tfauxestm;tfauxjl;tfauxjl1;tfauxjl2;tfauxsp;tfauxt;tfauxt1;tfauxt2;tfauxtstm;tfauxv;tfc;tpbaix2dp;tpbaix2m;tpbaix2md;tpbaix2p;tpbaixc1dp;tpbaixc1m;tpbaixc1md;tpbaixc1p;tpbaixccrim1dp;tpbaixccrim1m;tpbaixccrim1md;tpbaixccrim1p;tpbaixccrimjedp;tpbaixccrimjem;tpbaixccrimjemd;tpbaixccrimjep;tpbaixcncrim1dp;tpbaixcncrim1m;tpbaixcncrim1md;tpbaixcncrim1p;tpbaixcncrimjedp;tpbaixcncrimjem;tpbaixcncrimjemd;tpbaixcncrimjep;tpbaixcrim2dp;tpbaixcrim2m;tpbaixcrim2md;tpbaixcrim2p;tpbaixcrimdp;tpbaixcrimm;tpbaixcrimmd;tpbaixcrimp;tpbaixcrimtrdp;tpbaixcrimtrm;tpbaixcrimtrmd;tpbaixcrimtrp;tpbaixdp;tpbaixextfisc1dp;tpbaixextfisc1m;tpbaixextfisc1md;tpbaixextfisc1p;tpbaixextjedp;tpbaixextjem;tpbaixextjemd;tpbaixextjep;tpbaixextnfisc1dp;tpbaixextnfisc1m;tpbaixextnfisc1md;tpbaixextnfisc1p;tpbaixjud1dp;tpbaixjud1m;tpbaixjud1md;tpbaixjud1p;tpbaixjudcrim1dp;tpbaixjudcrim1m;tpbaixjudcrim1md;tpbaixjudcrim1p;tpbaixjudcrimnpl1dp;tpbaixjudcrimnpl1m;tpbaixjudcrimnpl1md;tpbaixjudcrimnpl1p;tpbaixjudcrimnpljedp;tpbaixjudcrimnpljem;tpbaixjudcrimnpljemd;tpbaixjudcrimnpljep;tpbaixjudcrimpl1dp;tpbaixjudcrimpl1m;tpbaixjudcrimpl1md;tpbaixjudcrimpl1p;tpbaixjudjedp;tpbaixjudjem;tpbaixjudjemd;tpbaixjudjep;tpbaixjudncrim1dp;tpbaixjudncrim1m;tpbaixjudncrim1md;tpbaixjudncrim1p;tpbaixjudncrimjedp;tpbaixjudncrimjem;tpbaixjudncrimjemd;tpbaixjudncrimjep;tpbaixm;tpbaixmd;tpbaixncrim2dp;tpbaixncrim2m;tpbaixncrim2md;tpbaixncrim2p;tpbaixncrimdp;tpbaixncrimm;tpbaixncrimmd;tpbaixncrimp;tpbaixncrimtrdp;tpbaixncrimtrm;tpbaixncrimtrmd;tpbaixncrimtrp;tpbaixp;tpbaixstmdp;tpbaixstmm;tpbaixstmmd;tpbaixstmp;tpbaixtrudp;tpbaixtrum;tpbaixtrumd;tpbaixtrup;tpced;tpcp1dp;tpcp1m;tpcp1md;tpcp1p;tpcp2dp;tpcp2m;tpcp2md;tpcp2p;tpcpc1dp;tpcpc1m;tpcpc1md;tpcpc1p;tpcpcjedp;tpcpcjem;tpcpcjemd;tpcpcjep;tpcpdp;tpcpex1dp;tpcpex1m;tpcpex1md;tpcpex1p;tpcpexjedp;tpcpexjem;tpcpexjemd;tpcpexjep;tpcpm;tpcpmd;tpcpp;tpcpstmdp;tpcpstmm;tpcpstmmd;tpcpstmp;tpcptrdp;tpcptrm;tpcptrmd;tpcptrp;tpcptrudp;tpcptrum;tpcptrumd;tpcptrup;tpdec2dp;tpdec2m;tpdec2md;tpdec2p;tpdecdp;tpdecm;tpdecmd;tpdecp;tpdecstmdp;tpdecstmm;tpdecstmmd;tpdecstmp;tpdectrdp;tpdectrm;tpdectrmd;tpdectrp;tpdectrudp;tpdectrum;tpdectrumd;tpdectrup;tpefet;tpefet1;tpefet2;tpefetacje1;tpefetadm;tpefetae1;tpefetaeje;tpefetjud;tpefetstm;tpefettr;tpefettru;tpesc;tpi1;tpi2;tpiacje1;tpiadm;tpiae1;tpiaeje;tpiext;tpijud;tpistm;tpitr;tpitru;tpreqext;tpreqext1;tpreqext2;tpreqfpj;tpreqfpj1;tpreqfpj2;tpreqfpjstm;tpreqpj;tpreqpj1;tpreqpj2;tpreqpjstm;tprg1dp;tprg1m;tprg1md;tprg1p;tprg2dp;tprg2m;tprg2md;tprg2p;tprgdp;tprgjedp;tprgjem;tprgjemd;tprgjep;tprgm;tprgmd;tprgp;tprgstmdp;tprgstmm;tprgstmmd;tprgstmp;tprgtrdp;tprgtrm;tprgtrmd;tprgtrp;tprr1dp;tprr1m;tprr1md;tprr1p;tprr2dp;tprr2m;tprr2md;tprr2p;tprrdp;tprrjedp;tprrjem;tprrjemd;tprrjep;tprrm;tprrmd;tprrp;tprrtrdp;tprrtrm;tprrtrmd;tprrtrp;tps;tpsent1dp;tpsent1m;tpsent1md;tpsent1p;tpsentc1dp;tpsentc1m;tpsentc1md;tpsentc1p;tpsentcjedp;tpsentcjem;tpsentcjemd;tpsentcjep;tpsentex1dp;tpsentex1m;tpsentex1md;tpsentex1p;tpsentexjedp;tpsentexjem;tpsentexjemd;tpsentexjep;tpsv;tpsv1;tpsv2;tpsvacje1;tpsvadm;tpsvae1;tpsvaeje;tpsvjud;tpsvstm;tpsvtr;tpsvtru;tptic;tptotdp;tptotm;tptotmd;tptotp;ui;urnas;varacicrim;varaexci;varaexcrim;varaexexp;varaexvd;varaij;varaijif;varajeo;varao;varau;vpag;dbena;drh;odck;dpjio;receitas;fc;cc;tpin;tpreq1;tpreq2;tpreq;tfaux1;tfaux2;tpafje;sajudpje;sajudje;tpaftr;sajudptr;tpaf1;sajudp1;tpaf2;sajudp2;tpaftru;sajudptru;tpafstm;sajudpstm;sajudp;tpaf;tpi;serv;tvefet;tfaux;magpje;magje;magptr;magtr;magetit2;magptit2;magpac1trje;mage;magp;magv;magaj;ts;ftt;varaadjje;cn3;cno3;cnr3;cnocrim3;cnoncrim3;cnrcrim3;cnrncrim3;cp3;cpcrim3;cpncrim3;tbaix3;tbaixcrim3;tbaixncrim3;dec3;deccrim3;decncrim3;cnext1;cnex1;cpext1;cpex1;tbaixext1;sentext1;susex1;cn1;cp1;tbaix1;sent1;cntr;cptr;tbaixtr;dectr;cncje;cpcje;tbaixcje;sentcje;cnexje;cpexje;sentexje;tbaixexje;cnje;cpje;tbaixje;sentje;cnextncrimje;cpextncrimje;cnnjud;tram;sent;sentcrim;sentncrim;incex;incexp;incexj;rintinc;rintincp;tram2tru;tram1jetr;traml;traml2tru;traml1jetr;h2;tptotst;g1;g2;g3;g4;g5;g5a;g5b;g6;g7;g8;g9;g10a;g10b;g10c;g10d;g11;g12;g13;g14;g15;inf1;eo1;eo2;eo3;i;i1;i2;i2a;i2b;i3;i4;i5;i6;i7;f1;f2;f3;f4a;f4b;f4c;f4d;f4e;f5;f6;inf2;ue;dm;pm;procml;proct;uemc;ch;chstm;ch2;ch1;chtr;chje;ch1jetr;chtru;cm;cmstm;cm2;cm1;cmtr;cmje;cmtru;cs;csstm;cs2;cs1;cstr;csje;cstru;k;kstm;k2;kc1;kex1;k1;ktr;kcje;kexje;kje;ktru;kl;klstm;kl2;kl1;kltr;klcje;klexje;klje;klex;ks;ks2;ksc1;ksex1;ks1;kstr;kscje;ksexje;ksje;kstru;klex1;tc;tcstm;tc2;tcc1;tcex1;tc1;tctr;tccje;tcexje;tcje;tctru;tccrim;tcncrim;tccrim2;tcncrim2;tccrimtr;tcncrimtr;tcccrim1;tccncrim1;tcccrimje;tccncrimje;tcext1;tcextfisc1;tcextnfisc1;tcextje;tcjud1;tcjudcrimpl1;tcjudcrimnpl1;tcjudncrim1;tcjudje;tcjudcrimnplje;tcjudncrimje;tcc1je;tcl;tclstm;tcl2;tclc1;tclex1;tcl1;tcltr;tclcje;tclexje;tclje;sm;smstm;sm2;smc1;smex1;sm1;smtr;smcje;smexje;smje;smtru;ipm;ipmstm;ipm2;ipmc1;ipmex1;ipm1;ipmtr;ipmcje;ipmexje;ipmje;ipmtru;ips;ipsjud;ipsjudstm;ipsjud2;ipsjudc1;ipsjudex1;ipsjud1;ipsjudtr;ipsjudcje;ipsjudexje;ipsjudje;ipsjudtru;procel;procelstm;procel2;procel1;proceltr;procelje;proceltru;scn;scn2;scnc1;scnex1;scn1;scntr;scncje;scnexje;scnje;iad;iadstm;iad2;iadc1;iadex1;iad1;iadtr;iadcje;iadexje;iadje;iadtru;iadcrim;iadncrim;iadcrim2;iadncrim2;iadcrimtr;iadncrimtr;iadccrim1;iadcncrim1;iadccrimje;iadcncrimje;iadext1;iadextfisc1;iadextnfisc1;iadextje;iadjud1;iadjudcrimpl1;iadjudcrimnpl1;iadjudncrim1;iadjudje;iadjudcrimnplje;iadjudncrimje;ic;ic2;icc1;icex1;ic1;ictr;iccje;icexje;icje;pesus;pesusstm;pesus2;pesus1;pesusc1;pesusex1;pesustr;pesusje;pesuscje;pesusexje;perg;pergstm;perg2;perg1;pergtr;pergje;perr;perr2;perr1;perrtr;perrje;peoutros;peoutros2;peoutros1;peoutrostr;peoutrosje;pexsfisc1;pexs1;dpmag;dpcn;sajudmag;sajudmag2;sajudmag1;sajudmagtr;sajudmagje;sajudserv;rx;rxa;rin;rina;rinb;rinc;rx2;rxai2;rin2;rin2a;rin2b;rx1;rxro1;rxap1;rin1;rintr;rxje;rinje;impje;a1;a2;a3;scoreacp;ranking;idporte;porte;eff;target.tbaix;eff2;target.tbaix2;eff1;target.tbaix1;munic;areakm;comarca;varae;vara;je;varaje;varah
2009;Estadual;TJAC;TJ - Acre;AC;Norte;8;3519085437,46;7386436282;691132;nd;nd;nd;nd;nd;64667;3249;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;68416;3677;23166;4269;3534;nd;238;0;nd;2449;2813;nd;253;0;18897;24777;11260;1287;18;4031;4031;0;0;nd;0;nd;1490;3734;303;57156;2390;801;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;9343;nd;nd;0;nd;nd;54;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;1406;55423;1137;28425;12084;718;nd;59;1326;nd;1070;0;nd;950;0;16341;8970;15698;395;0;5078;1967;2225;39725;742;3;nd;1256;nd;nd;0;nd;nd;312;nd;nd;nd;nd;538950;nd;nd;nd;nd;nd;nd;16799281;nd;nd;nd;nd;nd;nd;3657339;nd;84661;4176;nd;1391;18;nd;nd;nd;nd;2785;800;nd;nd;7006;85532;nd;nd;2473577;34739961;nd;nd;nd;nd;32133;29285;nd;3718;nd;345;983484;nd;nd;nd;nd;nd;nd;nd;nd;753374;746067;nd;1097717;nd;nd;nd;nd;nd;6314380;nd;nd;95991542;82339081;nd;nd;nd;nd;nd;13652461;nd;123699007;nd;nd;nd;93488713;nd;1657392;nd;nd;nd;nd;4123;2143;804;9;1339;2793;1980;2784;4301;2495;739;6;1756;2599;1806;2593;1054;19;1140;nd;nd;nd;nd;nd;nd;82;16;nd;6;nd;nd;nd;66;95;15;nd;80;8;nd;nd;nd;nd;0;71;56;9;1;0;0;118;9;56;nd;0;nd;nd;nd;nd;57;9;0;7;3;50;3;0;nd;nd;nd;nd;nd;nd;nd;nd;nd;4476;3900;108585;36026;34358;1668;nd;nd;17144794;nd;nd;nd;7541890;14542395;nd;729908;835;779;32;nd;8;nd;0;0;nd;nd;nd;nd;134;133;nd;1;nd;16;nd;nd;nd;120;nd;175;15;10;1146;nd;nd;nd;nd;nd;nd;nd;nd;1;nd;37;0;0;nd;nd;nd;nd;nd;nd;nd;4079;1962;1411;706;nd;636;339;113;0;339;174;nd;10;nd;36957;8573;8470;nd;nd;28384;34240;5415;nd;nd;668;5343;470;nd;4277;1759;420;41;1339;5900;2518;5859;nd;nd;nd;35187;29285;nd;nd;nd;nd;nd;nd;nd;nd;1054;19;1140;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;68889;2460;22981;4427;2852;18554;23548;8808;1007;4;3662;768;6941;865;2029;518;377;0;141;5671;1511;5671;60081;1453;770;nd;nd;0,427276091783864;2590;24;24;0;370;215;0;nd;13;13;0;nd;0;96;22;nd;nd;409;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;24;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;984;610;53;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;130;31;10;nd;3;2;1;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;24;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;217;68;49;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;1516;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;100239833;23459174;110046546;22814193;409;943;nd;33;11;133;348;22;nd;nd;174;nd;nd;nd;nd;nd;113;nd;nd;nd;nd;636;nd;133;1334;1582;407;6;6;10;10;9;9;10;183;72;111;1;1741;1813;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;1793;5916;7303;11604;1633;1138;2194;29082;40029;26643;42372;819;3;774;818;28311;9688;26400;42710;6527;4566;11243;12612;34838;14254;39012;53953;6518;4560;61500;124312;101319;20252;81067;88;95;nd;923;229;3597;120715;124312;3597;120715;6,91132;nd;0,0167467777798939;0,0351508962195823;0,810352770253039;0,189647229746962;0,780365941013577;0,665640598068827;0,110368396085831;0,0723955366917376;178,98029175324;nd;nd;nd;nd;nd;2658,06486486486;nd;nd;nd;nd;nd;0,0121216898693455;nd;nd;nd;0,184433113517233;0,0609696891099538;0,117562746481869;0,123463424407279;nd;nd;nd;nd;0,280842682916606;nd;26,4782993697297;10,2730013948131;251,905569413658;142,375117922481;109,530451491177;374,747515669944;195,621096982921;nd;nd;nd;0,927440633245383;nd;0,331776948934015;0,050324765447177;nd;nd;nd;8898,44487015505;nd;532,025720122929;3611,32171567805;118,501241441577;4636,5961929125;8366,41915003212;nd;866,197183098591;nd;408,555555555556;445,696428571429;81,9;5340,83333333333;nd;96,6981132075472;nd;32,5398230088496;73,6253687315634;81,9;184,166666666667;nd;1975,29577464789;nd;494;918,535714285714;275,357142857143;1193,89285714286;79,3;6016;5353,83333333333;11369,8333333333;nd;nd;nd;nd;nd;nd;nd;5350,66666666667;nd;731,129032258065;220,512578616352;39,3451327433628;151,734513274336;45,4867256637168;197,221238938053;79,3;207,448275862069;184,614942528736;392,063218390805;nd;236,178571428571;0,445837891756226;nd;0,316096747289408;0,552951017390966;0,760120529280755;0,600386969042477;0,00386100386100386;0,26845488805143;0,265805099545931;0,267600345436113;nd;0,640577817677303;0,398022162996213;0,281740370898716;0,338041002277904;0;0,00388098318240621;0,731875719217491;0,468290586043846;0,201120448179272;0,27584722307645;0,817256042972247;0,868628121792679;0,720064724919094;0,220812752581949;0,679462875197472;0,925672113863996;0,662186379928315;0,544467892674103;0,314268440145103;1;0,313770571151985;0,435607013052324;nd;nd;nd;nd;0,719859241126071;nd;nd;nd;0,264992132408648;nd;1427,02816901408;nd;464;659,946428571429;96,6964285714286;756,642857142857;81,8;7118,33333333333;1873,83333333333;8992,16666666667;nd;970,267605633803;nd;273,333333333333;410,375;65,3928571428571;475,767857142857;77,4;4400;2102;6502;nd;51,6409295352324;108,316037735849;nd;21,7699115044248;67,7905604719764;10,8023598820059;78,5929203539823;77,4;151,724137931034;72,4827586206897;224,206896551724;nd;0,0655447154471545;nd;0;0,161504867983493;0;0;nd;1,48092551449953;1,13570845798205;1,5953120953121;0,915314401622718;1,45698370125851;0,998778998778999;1,50860089717778;1,72253715336295;1,54868247316149;1,00691358746492;nd;0,669023660592875;0,992014158680825;0,618999323867478;0,916133690942851;0,945054945054945;0,932499735085302;1,93228129309024;1,11981169986796;nd;0,782238010657194;1,0511757295822;0,782439782439782;0,607949790794979;0,222222222222222;0,961298377028714;1,03701100960412;0,981848970736096;0,807017543859649;0,950397546111313;0,910764082543224;0,515436241610738;2,85478547854785;1,8588644884842;0,492117390249818;0,105302464525765;0,468905472636816;0,763131313131313;2,03043322592195;0;2,03699712643678;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;0,189072733540159;nd;nd;nd;0,00416119141480508;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;0,20756203229618;0,282808236169685;1742239,53521127;1808,04208079981;8,95774647887324;12,5555555555556;6,05357142857143;1;29;0,476761619190405;0,0630769944484822;nd;0,00986286483741038;nd;nd;nd;0,434287473068637;nd;0,18654214559387;nd;nd;0,0610587246755672;nd;nd;0,000865871147549855;0,019559902200489;0,0241079050708554;0,000187309763521424;0,00114187838995147;0;0;nd;-0,628484841862067;26;3;Pequeno;1;68889;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
